Recency,Frequency,Monetary,Interpurchase_Time
72,8,3304.7,78
414,1,512.18,0
431,2,320.38000000000005,36
7,20,6187.860000000001,31
24,3,401.40999999999997,195
415,3,767.5300000000001,72
123,2,712.6700000000001,31
17,1,91.92,0
310,1,325.6700000000001,0
87,9,2953.35,70
51,7,1334.8899999999999,95
643,1,274.59000000000003,0
581,1,267.9,0
89,2,303.15,183
388,1,108.17999999999999,0
39,12,4411.76,51
464,6,1203.8300000000002,18
25,7,3881.6,101
173,23,8089.8499999999985,23
43,2,321.78999999999996,26
140,3,565.3599999999999,154
26,3,1157.9599999999998,75
499,1,554.7,0
72,2,744.1100000000001,42
434,1,251.09999999999997,0
673,1,269.37,0
134,6,1427.23,99
366,1,168.6,0
38,3,428.79999999999995,131
610,2,581.53,60
3,9,4260.860000000001,71
2,4,239.7,147
30,1,170.67000000000002,0
578,2,688.63,76
44,6,1608.8100000000002,114
58,5,1079.55,87
74,2,406.85,165
519,1,119.13999999999999,0
278,2,468.65000000000003,58
181,2,182.24,198
8,2,150.96,59
4,22,2631.25,29
432,1,374.03000000000003,0
661,1,229.54999999999998,0
477,2,1162.69,123
43,7,3399.8,75
